user_id,day_type,transport_mode,distance_km,electricity_kwh,renewable_usage_pct,food_type,screen_time_hours,waste_generated_kg,eco_actions,carbon_footprint_kg,carbon_impact_level,unfccc_opportunity,cbd_opportunity,unccd_opportunity
153,Weekday,EV,19.48,5.26,0,Mixed,2.1,1.28,2,9.32,Medium,0.6363666666666667,0.23040000000000002,0.35839999999999994
154,Weekday,EV,13.75,4.25,0,Non-Veg,5.5,0.58,2,9.43,Medium,0.5277083333333334,0.6544000000000001,0.4624
154,Weekend,Walk,9.4,7.38,0,Veg,6.6,0.92,3,7.96,Medium,0.5881000000000001,0.16560000000000002,0.2576
154,Weekday,Bus,11.28,2.69,50,Mixed,3.5,0.72,2,5.57,Low,0.33963333333333334,0.1296,0.2016
154,Weekend,Car,0.6,5.44,25,Mixed,4.0,0.84,0,7.98,Medium,0.35696666666666677,0.1512,0.2352
154,Weekend,Walk,3.07,2.31,100,Veg,4.7,0.55,0,2.67,Low,0.12307500000000002,0.099,0.154
154,Weekday,Car,12.72,4.8,25,Mixed,4.9,0.6,1,9.45,Medium,0.48500000000000004,0.10800000000000001,0.16799999999999998
154,Weekend,Bus,5.61,4.02,0,Mixed,3.2,0.82,2,7.43,Medium,0.41752500000000003,0.1476,0.22959999999999997
155,Weekday,EV,11.83,2.73,0,Non-Veg,6.7,0.82,0,9.19,Medium,0.447975,0.6976,0.5296
155,Weekday,EV,12.22,6.41,0,Veg,4.8,0.75,0,8.64,Medium,0.5877833333333333,0.135,0.20999999999999996
155,Weekday,EV,8.56,3.78,25,Non-Veg,4.9,0.49,0,8.75,Medium,0.39560000000000006,0.6382000000000001,0.4372
155,Weekend,EV,10.65,4.6,50,Non-Veg,6.0,0.79,1,8.36,Medium,0.40179166666666666,0.6922,0.5212
155,Weekday,EV,10.36,5.79,50,Non-Veg,8.3,0.53,1,8.52,Medium,0.44179999999999997,0.6454000000000001,0.4484
155,Weekend,Car,12.86,3.44,25,Mixed,7.3,0.63,0,9.07,Medium,0.4368833333333334,0.11340000000000001,0.17639999999999997
155,Weekend,Walk,6.99,5.36,50,Veg,7.9,0.92,0,5.3,Low,0.3839083333333334,0.16560000000000002,0.2576
156,Weekend,EV,4.16,3.87,75,Veg,4.4,0.28,2,2.5,Low,0.2439,0.050400000000000014,0.0784
156,Weekend,Walk,10.03,2.0,0,Mixed,2.6,0.74,1,5.63,Low,0.39870833333333333,0.1332,0.2072
156,Weekend,Bus,0.67,3.16,25,Mixed,7.0,0.29,2,5.04,Low,0.2742416666666667,0.0522,0.0812
156,Weekday,Walk,22.67,4.82,75,Mixed,2.3,0.76,0,5.41,Low,0.5101083333333334,0.1368,0.21279999999999996
156,Weekend,Walk,6.93,5.06,50,Veg,5.1,0.57,0,4.75,Low,0.37215833333333337,0.1026,0.1596
156,Weekend,EV,5.77,6.13,0,Non-Veg,6.8,0.33,0,11.15,High,0.4968916666666667,0.6094,0.39239999999999997
156,Weekday,Walk,11.79,4.86,50,Veg,5.5,0.4,3,3.27,Low,0.42557500000000004,0.07200000000000001,0.11199999999999999
157,Weekend,Bike,12.24,3.19,50,Mixed,4.5,0.73,1,5.28,Low,0.36996666666666667,0.13140000000000002,0.2044
157,Weekday,Walk,9.31,4.18,0,Non-Veg,4.2,1.2,3,9.17,Medium,0.4696416666666667,0.766,0.6359999999999999
157,Weekday,Bus,9.48,6.17,0,Non-Veg,7.8,0.78,0,12.25,High,0.5447333333333334,0.6904000000000001,0.5184
157,Weekend,Bus,7.6,5.96,25,Mixed,2.5,0.61,3,7.31,Medium,0.46353333333333335,0.10980000000000001,0.1708
157,Weekend,Bus,8.37,9.26,50,Non-Veg,6.5,0.96,4,9.51,Medium,0.5441583333333333,0.7228000000000001,0.5688
157,Weekday,Bike,20.34,6.64,25,Mixed,7.8,0.61,1,7.92,Medium,0.6477166666666667,0.10980000000000001,0.1708
157,Weekday,Bus,9.77,6.76,50,Non-Veg,7.8,0.84,1,9.67,Medium,0.4699916666666667,0.7012,0.5352
158,Weekday,Car,7.49,4.54,0,Non-Veg,3.2,0.59,2,10.71,Medium,0.4600916666666667,0.6562,0.46519999999999995
158,Weekday,Bike,5.71,2.97,25,Veg,4.7,0.7,2,3.86,Low,0.33027500000000004,0.126,0.19599999999999998
158,Weekday,Bus,10.34,2.0,75,Mixed,2.0,0.65,1,5.12,Low,0.2525833333333333,0.11700000000000002,0.182
158,Weekend,Car,10.47,2.18,75,Non-Veg,6.3,0.45,1,8.29,Medium,0.26080833333333336,0.631,0.426
158,Weekend,Car,8.69,4.7,50,Veg,6.1,0.49,2,5.54,Low,0.3809583333333334,0.0882,0.1372
158,Weekday,Car,12.94,2.95,0,Non-Veg,2.6,0.86,1,11.28,High,0.4699166666666667,0.7048000000000001,0.5408
158,Weekend,Car,0.5,2.17,50,Non-Veg,6.5,0.78,2,6.63,Medium,0.18581666666666669,0.6904000000000001,0.5184
159,Weekday,Walk,14.23,6.43,75,Veg,6.1,0.63,1,3.67,Low,0.4636416666666667,0.11340000000000001,0.17639999999999997
159,Weekend,Bus,3.39,6.96,0,Mixed,8.8,0.41,0,9.96,Medium,0.49757500000000005,0.0738,0.11479999999999999
159,Weekend,Bike,13.08,7.07,25,Non-Veg,6.4,0.53,1,10.08,Medium,0.5727333333333334,0.6454000000000001,0.4484
159,Weekday,Bus,7.89,3.72,25,Veg,2.6,0.91,0,6.0,Medium,0.38502500000000006,0.1638,0.2548
159,Weekday,Walk,11.12,6.48,0,Veg,7.7,0.8,0,8.28,Medium,0.5766,0.14400000000000002,0.22399999999999998
159,Weekday,Walk,10.81,6.63,0,Veg,5.6,1.0,1,8.24,Medium,0.578225,0.18,0.27999999999999997
159,Weekend,Car,0.5,5.06,50,Non-Veg,4.5,0.75,1,8.18,Medium,0.29178333333333334,0.685,0.51
160,Weekend,Bus,10.99,5.73,0,Non-Veg,4.2,0.98,1,11.86,High,0.547475,0.7264,0.5744
160,Weekend,Bus,4.09,7.17,25,Mixed,6.0,0.85,2,8.45,Medium,0.464025,0.153,0.238
160,Weekend,Bike,8.5,8.55,100,Veg,8.0,0.49,0,2.59,Low,0.41975000000000007,0.0882,0.1372
160,Weekday,Walk,9.39,6.15,75,Mixed,8.0,0.74,1,5.25,Low,0.39287500000000003,0.1332,0.2072
160,Weekend,Car,11.41,7.31,0,Veg,2.9,0.51,2,10.2,Medium,0.6106583333333333,0.0918,0.14279999999999998
160,Weekend,Car,0.5,7.79,50,Non-Veg,7.5,1.0,0,10.0,Medium,0.39188333333333336,0.73,0.58
160,Weekend,EV,9.72,6.55,0,Mixed,7.3,0.43,1,9.38,Medium,0.5616666666666668,0.0774,0.1204
161,Weekend,Car,1.25,9.22,0,Mixed,5.4,0.68,1,11.74,High,0.5536916666666667,0.12240000000000002,0.19039999999999999
161,Weekday,EV,19.59,7.77,50,Mixed,4.3,0.28,1,7.41,Medium,0.6297750000000001,0.050400000000000014,0.0784
161,Weekday,Bike,8.97,4.83,75,Veg,3.6,0.7,1,3.43,Low,0.339225,0.126,0.19599999999999998
161,Weekday,Walk,12.4,2.07,25,Veg,6.2,0.57,5,1.96,Low,0.3809,0.1026,0.1596
161,Weekend,EV,5.06,7.19,100,Veg,4.9,0.97,1,2.97,Low,0.3268833333333333,0.1746,0.27159999999999995
161,Weekday,Bike,15.04,5.89,0,Mixed,7.4,0.99,2,8.72,Medium,0.6039666666666668,0.1782,0.2772
161,Weekend,Car,15.47,4.96,25,Veg,3.4,0.66,2,8.29,Medium,0.5252416666666667,0.11880000000000002,0.1848
162,Weekday,Walk,14.26,7.66,25,Veg,5.5,0.21,0,6.96,Medium,0.6091166666666666,0.0378,0.0588
162,Weekend,Bus,0.86,5.64,0,Veg,8.5,0.99,2,7.08,Medium,0.41755,0.1782,0.2772
162,Weekday,Bus,16.31,4.54,100,Mixed,7.7,0.92,1,5.51,Low,0.3703416666666667,0.16560000000000002,0.2576
162,Weekend,Bike,2.27,3.87,0,Mixed,8.0,0.49,0,7.26,Medium,0.370275,0.0882,0.1372
162,Weekend,EV,3.43,6.19,0,Mixed,5.0,0.94,1,9.44,Medium,0.4698416666666667,0.1692,0.2632
162,Weekend,EV,10.76,7.53,50,Mixed,7.1,0.75,0,7.92,Medium,0.5106,0.135,0.20999999999999996
162,Weekday,Walk,13.6,6.96,75,Veg,5.1,1.02,1,4.26,Low,0.4752,0.1836,0.28559999999999997
163,Weekday,Walk,12.01,6.1,50,Non-Veg,7.5,1.05,1,8.86,Medium,0.4737916666666666,0.7390000000000001,0.594
163,Weekend,Bike,6.68,6.97,0,Veg,5.8,0.87,2,7.96,Medium,0.5390666666666666,0.15660000000000002,0.24359999999999998
163,Weekend,Bike,6.73,6.06,25,Veg,3.9,1.06,1,6.6,Medium,0.45632500000000004,0.19080000000000003,0.2968
163,Weekday,Bus,11.1,5.66,75,Mixed,5.2,0.87,1,6.19,Medium,0.3962833333333334,0.15660000000000002,0.24359999999999998
163,Weekend,Bike,13.87,7.49,0,Mixed,6.9,1.1,2,10.16,Medium,0.6480083333333333,0.198,0.308
163,Weekday,EV,16.19,5.06,0,Mixed,2.3,0.84,1,8.9,Medium,0.5879083333333334,0.1512,0.2352
163,Weekday,Walk,16.11,6.22,0,Mixed,3.7,0.98,0,9.78,Medium,0.6294416666666667,0.1764,0.2744
164,Weekday,Bike,9.61,9.4,50,Veg,7.7,0.7,0,6.69,Medium,0.5647916666666667,0.126,0.19599999999999998
164,Weekday,Bike,7.8,4.08,0,Mixed,4.0,0.73,1,7.32,Medium,0.44710000000000005,0.13140000000000002,0.2044
164,Weekend,EV,0.5,4.16,0,Veg,5.8,0.93,0,6.55,Medium,0.35878333333333334,0.16740000000000002,0.2604
164,Weekday,Bike,11.4,4.44,75,Non-Veg,7.1,0.82,2,6.6,Medium,0.3553,0.6976,0.5296
164,Weekend,Car,11.88,11.13,25,Non-Veg,6.0,0.83,5,13.83,High,0.7066000000000001,0.6994,0.5324
164,Weekday,Bike,11.85,2.71,75,Veg,5.5,0.56,0,3.23,Low,0.29749166666666665,0.10080000000000003,0.1568
164,Weekday,Bus,13.65,4.49,25,Non-Veg,3.9,0.78,1,9.9,Medium,0.48525833333333335,0.6904000000000001,0.5184
165,Weekday,Walk,8.34,5.75,75,Mixed,4.6,0.91,0,5.77,Low,0.3650833333333333,0.1638,0.2548
165,Weekend,Bike,9.46,6.01,25,Veg,3.3,0.82,2,5.88,Low,0.4886166666666667,0.1476,0.22959999999999997
165,Weekend,Walk,10.24,4.52,50,Non-Veg,7.4,0.99,1,8.14,Medium,0.39373333333333327,0.7282000000000001,0.5771999999999999
165,Weekend,Walk,4.12,5.9,0,Mixed,5.2,0.66,3,7.93,Medium,0.4678333333333334,0.11880000000000002,0.1848
165,Weekend,Car,8.29,6.24,50,Non-Veg,8.0,0.58,1,10.1,Medium,0.43242500000000006,0.6544000000000001,0.4624
165,Weekend,Bike,2.82,4.96,75,Non-Veg,6.8,0.71,2,6.56,Medium,0.26711666666666667,0.6778000000000001,0.49879999999999997
165,Weekend,Bus,3.52,3.94,25,Veg,5.7,0.76,2,4.81,Low,0.3384666666666667,0.1368,0.21279999999999996
166,Weekday,Bike,14.38,5.85,25,Non-Veg,8.1,0.3,0,9.46,Medium,0.5442500000000001,0.6040000000000001,0.384
166,Weekday,Car,4.5,6.5,25,Mixed,8.1,0.47,1,8.6,Medium,0.4445833333333334,0.0846,0.1316
166,Weekend,Walk,7.6,5.79,25,Veg,2.1,0.33,0,5.95,Low,0.45730000000000004,0.05940000000000001,0.0924
166,Weekday,Walk,8.41,2.0,0,Mixed,6.8,0.61,0,5.88,Low,0.37845833333333334,0.10980000000000001,0.1708
166,Weekend,Car,0.5,3.79,0,Veg,5.7,0.28,0,5.55,Low,0.3452166666666667,0.050400000000000014,0.0784
166,Weekend,EV,1.09,4.43,50,Veg,7.3,0.49,0,4.46,Low,0.27605833333333335,0.0882,0.1372
166,Weekday,EV,8.05,2.0,25,Mixed,5.6,0.64,2,5.02,Low,0.32395833333333335,0.11520000000000001,0.17919999999999997
167,Weekend,Car,9.1,4.77,25,Veg,7.8,0.57,1,7.13,Medium,0.43865,0.1026,0.1596
167,Weekend,Bike,7.9,3.75,50,Non-Veg,3.6,0.45,0,7.57,Medium,0.33625000000000005,0.631,0.426
167,Weekday,Bike,8.72,6.61,0,Non-Veg,3.7,0.57,0,11.6,High,0.5513666666666668,0.6526000000000001,0.4596
167,Weekend,Car,0.5,3.52,25,Veg,6.4,0.43,0,4.78,Low,0.2853166666666667,0.0774,0.1204
167,Weekend,Bus,7.36,5.12,0,Non-Veg,4.7,0.73,1,10.76,Medium,0.4797333333333334,0.6814,0.5044
167,Weekday,EV,15.35,8.1,100,Veg,8.5,0.65,2,2.59,Low,0.48887499999999995,0.11700000000000002,0.182
167,Weekday,Bus,19.67,5.01,75,Mixed,3.4,0.55,0,6.76,Medium,0.47957500000000003,0.099,0.154
168,Weekday,Walk,10.75,7.46,75,Veg,6.4,0.7,0,4.37,Low,0.4579083333333333,0.126,0.19599999999999998
168,Weekend,Bike,6.09,2.0,0,Non-Veg,4.4,0.71,1,7.59,Medium,0.3494583333333333,0.6778000000000001,0.49879999999999997
168,Weekend,EV,1.71,6.25,0,Mixed,5.6,0.59,3,8.21,Medium,0.4505416666666667,0.1062,0.16519999999999999
168,Weekend,EV,2.52,5.11,50,Mixed,4.0,0.64,1,6.07,Medium,0.3188666666666667,0.11520000000000001,0.17919999999999997
168,Weekend,Bike,1.12,6.91,0,Non-Veg,5.3,0.91,2,11.46,High,0.4673666666666667,0.7138,0.5548
168,Weekend,Car,9.94,2.39,75,Veg,6.7,0.6,1,4.9,Low,0.26188333333333336,0.10800000000000001,0.16799999999999998
168,Weekday,Walk,8.84,7.08,25,Mixed,5.1,0.53,2,7.69,Medium,0.5201,0.09540000000000001,0.1484
169,Weekday,Bike,9.88,4.4,0,Veg,5.3,0.59,0,6.32,Medium,0.4848333333333334,0.1062,0.16519999999999999
169,Weekday,EV,10.76,6.28,100,Non-Veg,2.8,0.64,3,5.49,Low,0.3647666666666667,0.6652,0.47919999999999996
169,Weekend,Bus,13.72,6.42,25,Mixed,7.8,0.78,1,9.08,Medium,0.5569000000000001,0.14040000000000002,0.21839999999999998
169,Weekend,Car,4.13,8.41,75,Non-Veg,5.5,0.43,2,7.81,Medium,0.4099916666666667,0.6274000000000001,0.4204
169,Weekday,Bike,5.87,4.3,50,Mixed,7.2,0.81,0,6.24,Medium,0.3310416666666667,0.1458,0.22679999999999997
169,Weekday,Car,5.12,5.41,25,Mixed,4.5,0.84,2,8.11,Medium,0.4123666666666667,0.1512,0.2352
169,Weekend,Bus,3.44,9.01,0,Mixed,4.6,0.31,0,11.53,High,0.5733666666666667,0.0558,0.0868
170,Weekday,Walk,11.88,7.78,75,Non-Veg,5.5,0.79,0,8.04,Medium,0.48376666666666673,0.6922,0.5212
170,Weekend,EV,9.56,7.54,0,Veg,8.3,0.74,2,8.65,Medium,0.5959666666666668,0.1332,0.2072
170,Weekday,Bike,15.23,4.27,25,Veg,7.2,0.64,1,4.99,Low,0.4969416666666667,0.11520000000000001,0.17919999999999997
170,Weekend,Bike,9.98,6.09,0,Non-Veg,4.7,0.75,0,11.4,High,0.54805,0.685,0.51
170,Weekend,Walk,2.6,3.4,0,Veg,8.6,0.85,0,5.8,Low,0.3571666666666667,0.153,0.238
170,Weekend,Car,4.5,5.55,25,Mixed,5.5,0.5,1,8.05,Medium,0.40975000000000006,0.09,0.13999999999999999
170,Weekday,Walk,10.43,5.93,25,Non-Veg,3.4,0.96,0,10.29,Medium,0.49780833333333335,0.7228000000000001,0.5688
171,Weekday,Bus,8.79,3.47,25,Veg,5.9,0.78,1,5.37,Low,0.3871083333333334,0.14040000000000002,0.21839999999999998
171,Weekday,Bike,13.97,6.71,0,Mixed,3.5,0.39,2,8.67,Medium,0.6206583333333333,0.07020000000000001,0.10919999999999999
171,Weekday,Walk,8.51,7.56,0,Veg,4.8,0.68,0,9.02,Medium,0.583575,0.12240000000000002,0.19039999999999999
171,Weekend,Walk,6.43,2.0,25,Non-Veg,2.2,0.58,1,7.02,Medium,0.30370833333333336,0.6544000000000001,0.4624
171,Weekday,EV,4.51,8.46,0,Mixed,4.1,0.78,2,10.75,Medium,0.566575,0.14040000000000002,0.21839999999999998
171,Weekday,EV,10.46,4.35,25,Veg,3.6,0.79,3,4.84,Low,0.44025000000000003,0.14220000000000002,0.22119999999999998
171,Weekend,EV,8.8,3.12,75,Non-Veg,4.4,0.15,1,6.27,Medium,0.27440000000000003,0.5770000000000001,0.34199999999999997
172,Weekend,EV,3.27,5.79,25,Mixed,5.5,0.7,0,8.03,Medium,0.40317500000000006,0.126,0.19599999999999998
172,Weekend,Walk,2.92,6.34,50,Mixed,7.4,1.21,1,7.15,Medium,0.36896666666666667,0.2178,0.3388
172,Weekday,Bus,10.73,6.29,0,Mixed,3.0,0.75,2,9.61,Medium,0.5647583333333334,0.135,0.20999999999999996
172,Weekday,Walk,14.47,9.91,50,Mixed,2.1,1.06,0,8.83,Medium,0.6442416666666667,0.19080000000000003,0.2968
172,Weekend,Bike,0.5,5.26,50,Non-Veg,7.5,1.03,1,8.49,Medium,0.2991166666666667,0.7354,0.5884
172,Weekday,Bus,11.22,8.28,0,Non-Veg,5.4,0.71,0,14.03,High,0.64385,0.6778000000000001,0.49879999999999997
172,Weekday,Bike,14.81,7.89,75,Mixed,3.0,0.58,3,4.62,Low,0.524425,0.1044,0.1624
173,Weekday,Car,14.2,5.29,0,Non-Veg,3.2,1.03,1,13.66,High,0.5714666666666668,0.7354,0.5884
173,Weekday,Bike,10.54,3.7,25,Mixed,6.9,1.02,3,5.8,Low,0.41741666666666666,0.1836,0.28559999999999997
173,Weekday,Bike,12.04,3.82,0,Veg,3.8,0.69,0,5.95,Low,0.49056666666666665,0.1242,0.19319999999999998
173,Weekday,Car,12.05,11.36,75,Veg,6.5,0.86,3,6.69,Medium,0.6171583333333335,0.1548,0.2408
173,Weekend,Car,7.54,5.02,25,Veg,7.5,0.9,2,6.96,Medium,0.4283166666666667,0.162,0.252
173,Weekend,Car,11.57,5.52,50,Mixed,8.7,0.9,2,8.47,Medium,0.447025,0.162,0.252
173,Weekend,Walk,0.5,4.15,50,Non-Veg,7.3,0.55,2,7.06,Medium,0.2584166666666667,0.649,0.45399999999999996
174,Weekend,Bus,8.43,7.38,25,Mixed,8.3,0.95,0,9.85,Medium,0.5259750000000001,0.17099999999999999,0.26599999999999996
174,Weekend,Car,9.28,4.49,75,Mixed,8.0,0.59,2,6.28,Medium,0.33063333333333333,0.1062,0.16519999999999999
174,Weekend,EV,7.39,6.33,50,Mixed,8.8,1.24,0,7.87,Medium,0.42447500000000005,0.2232,0.3472
174,Weekend,Car,10.29,6.53,25,Mixed,2.5,0.33,0,10.07,Medium,0.5180583333333334,0.05940000000000001,0.0924
174,Weekend,Car,8.75,6.26,75,Veg,7.6,0.95,1,5.87,Low,0.38890833333333336,0.17099999999999999,0.26599999999999996
174,Weekend,Car,0.64,5.56,75,Veg,3.2,0.74,0,4.17,Low,0.2618666666666667,0.1332,0.2072
174,Weekday,Walk,4.67,6.95,0,Veg,2.4,0.45,1,7.84,Medium,0.5132083333333334,0.081,0.126
175,Weekday,Walk,18.56,2.74,25,Veg,8.6,0.75,2,3.79,Low,0.4824666666666667,0.135,0.20999999999999996
175,Weekday,Bus,10.41,8.08,0,Mixed,7.7,0.53,2,10.79,Medium,0.6263916666666667,0.09540000000000001,0.1484
175,Weekday,Walk,15.85,8.3,75,Non-Veg,2.3,0.71,0,8.05,Medium,0.5524583333333334,0.6778000000000001,0.49879999999999997
175,Weekday,Walk,11.12,7.67,25,Veg,7.9,0.75,0,7.61,Medium,0.5702333333333334,0.135,0.20999999999999996
175,Weekend,Bus,8.57,5.71,0,Non-Veg,6.2,0.86,0,11.9,High,0.5164916666666667,0.7048000000000001,0.5408
175,Weekend,Walk,5.69,3.17,75,Mixed,6.2,0.62,2,4.1,Low,0.23735833333333334,0.1116,0.1736
175,Weekday,EV,9.4,5.61,25,Veg,6.7,0.8,1,6.38,Medium,0.47320000000000007,0.14400000000000002,0.22399999999999998
176,Weekday,Walk,14.17,2.0,0,Mixed,4.3,0.69,0,5.97,Low,0.45045833333333335,0.1242,0.19319999999999998
176,Weekend,Walk,0.5,5.22,25,Mixed,6.7,0.21,0,6.97,Medium,0.34765,0.0378,0.0588
176,Weekend,Bus,3.43,6.54,50,Mixed,6.7,0.34,0,6.86,Medium,0.3826750000000001,0.06120000000000001,0.09519999999999999
176,Weekend,Bike,12.11,7.67,25,Veg,5.8,1.06,1,7.59,Medium,0.5826083333333334,0.19080000000000003,0.2968
176,Weekend,Bus,4.58,3.2,0,Mixed,8.8,0.57,1,6.78,Medium,0.3745833333333334,0.1026,0.1596
176,Weekday,Car,6.72,3.81,25,Mixed,7.8,0.52,1,7.48,Medium,0.37370000000000003,0.0936,0.1456
176,Weekday,Bus,13.9,5.3,75,Mixed,5.9,0.44,1,5.83,Low,0.4180833333333333,0.0792,0.1232
177,Weekday,Bus,11.17,6.7,0,Non-Veg,5.3,0.47,3,11.25,High,0.5852916666666668,0.6346,0.4316
177,Weekend,Bus,6.64,3.3,0,Non-Veg,3.2,0.25,1,8.64,Medium,0.404,0.5950000000000001,0.37
177,Weekend,Car,11.02,5.56,50,Veg,8.2,0.57,1,6.87,Medium,0.44161666666666666,0.1026,0.1596
177,Weekend,Walk,6.65,3.66,0,Non-Veg,3.2,0.46,0,9.04,Medium,0.41732500000000006,0.6328,0.42879999999999996
177,Weekend,Car,3.24,5.16,75,Non-Veg,8.2,0.77,0,8.16,Medium,0.27970000000000006,0.6886000000000001,0.5156
177,Weekday,Bus,16.68,4.86,0,Veg,8.3,0.65,0,8.1,Medium,0.5867,0.11700000000000002,0.182
177,Weekday,Bike,8.38,4.58,75,Mixed,3.0,0.57,2,4.32,Low,0.3226833333333334,0.1026,0.1596
178,Weekday,Bike,6.06,3.89,75,Veg,4.9,0.76,1,3.31,Low,0.26838333333333336,0.1368,0.21279999999999996
178,Weekend,Walk,11.98,3.69,25,Veg,4.2,0.2,0,4.51,Low,0.43505000000000005,0.036000000000000004,0.055999999999999994
178,Weekday,EV,13.78,6.57,50,Non-Veg,5.5,0.71,4,8.0,Medium,0.51315,0.6778000000000001,0.49879999999999997
178,Weekend,Car,4.92,2.0,0,Non-Veg,8.8,0.76,2,8.29,Medium,0.3348333333333333,0.6868000000000001,0.5127999999999999
178,Weekend,EV,14.4,6.91,25,Veg,7.3,0.65,0,7.6,Medium,0.5833666666666667,0.11700000000000002,0.182
178,Weekend,Bike,3.76,3.37,25,Veg,7.9,0.41,2,3.77,Low,0.32056666666666667,0.0738,0.11479999999999999
178,Weekend,Bus,10.53,4.53,0,Non-Veg,6.9,0.5,0,10.66,Medium,0.49772500000000003,0.64,0.43999999999999995
179,Weekend,Car,0.5,5.38,0,Veg,3.8,0.42,0,7.02,Medium,0.4035166666666667,0.0756,0.1176
179,Weekend,Car,5.93,5.57,0,Mixed,7.3,0.43,0,9.83,Medium,0.4783583333333334,0.0774,0.1204
179,Weekday,Walk,13.84,4.61,50,Mixed,2.5,0.59,4,4.5,Low,0.4420333333333333,0.1062,0.16519999999999999
179,Weekend,Car,11.32,3.87,0,Veg,2.1,1.04,0,8.8,Medium,0.48340000000000005,0.1872,0.2912
179,Weekday,Bike,15.47,8.61,25,Non-Veg,2.2,0.76,1,11.31,High,0.659075,0.6868000000000001,0.5127999999999999
179,Weekend,EV,5.77,6.36,25,Veg,8.0,0.73,2,6.22,Medium,0.4553250000000001,0.13140000000000002,0.2044
179,Weekend,Bus,5.55,5.04,50,Non-Veg,4.9,0.45,3,7.35,Medium,0.354175,0.631,0.426
180,Weekend,Walk,3.04,7.27,0,Mixed,4.9,0.65,1,9.84,Medium,0.5045666666666666,0.11700000000000002,0.182
180,Weekend,Car,11.02,2.0,0,Veg,5.6,0.55,0,6.61,Medium,0.41108333333333336,0.099,0.154
180,Weekend,Bus,3.71,5.16,50,Mixed,7.1,0.99,2,6.3,Medium,0.33557500000000007,0.1782,0.2772
180,Weekday,Walk,17.94,3.54,25,Non-Veg,7.9,0.68,0,8.49,Medium,0.5040500000000001,0.6724000000000001,0.49039999999999995
180,Weekday,Car,12.28,3.31,0,Mixed,8.2,0.88,0,9.85,Medium,0.4748666666666667,0.1584,0.2464
180,Weekend,EV,6.71,6.54,50,Veg,3.4,0.71,0,5.81,Low,0.423675,0.1278,0.19879999999999998
180,Weekday,Car,5.68,3.96,0,Mixed,3.4,0.45,1,8.09,Medium,0.4162,0.081,0.126
181,Weekend,Car,6.9,4.41,0,Mixed,2.8,0.67,2,8.58,Medium,0.44795000000000007,0.12060000000000001,0.1876
181,Weekday,Bike,12.6,2.72,50,Mixed,7.1,0.52,1,4.84,Low,0.3572333333333334,0.0936,0.1456
181,Weekend,Walk,6.14,3.65,50,Veg,7.5,0.38,1,3.55,Low,0.3105833333333333,0.0684,0.10639999999999998
181,Weekday,Bus,8.82,4.15,50,Mixed,6.1,0.73,1,6.38,Medium,0.3624166666666667,0.13140000000000002,0.2044
181,Weekend,Bus,3.88,5.7,25,Mixed,3.5,0.11,0,7.44,Medium,0.40750000000000003,0.0198,0.0308
181,Weekday,EV,10.93,5.49,0,Veg,6.1,0.47,2,6.71,Medium,0.537925,0.0846,0.1316
181,Weekday,Bus,16.61,6.4,50,Non-Veg,8.6,0.1,1,9.17,Medium,0.5422916666666667,0.5680000000000001,0.32799999999999996
182,Weekend,Walk,3.28,6.23,0,Mixed,8.5,0.64,1,8.97,Medium,0.46943333333333337,0.11520000000000001,0.17919999999999997
182,Weekend,Bus,4.2,7.5,25,Veg,4.9,0.78,1,7.49,Medium,0.47750000000000004,0.14040000000000002,0.21839999999999998
182,Weekday,Bike,11.22,5.27,0,Non-Veg,6.3,0.46,0,10.38,Medium,0.5334833333333333,0.6328,0.42879999999999996
182,Weekend,Bus,5.07,5.6,0,Mixed,6.7,0.74,2,8.58,Medium,0.46870833333333334,0.1332,0.2072
182,Weekday,Bike,11.94,5.22,100,Non-Veg,3.8,0.69,2,5.52,Low,0.34065,0.6742,0.49319999999999997
182,Weekday,Walk,10.91,6.64,100,Non-Veg,4.0,0.71,1,5.95,Low,0.37984166666666663,0.6778000000000001,0.49879999999999997
182,Weekday,Walk,19.33,3.95,25,Veg,3.8,0.77,1,4.95,Low,0.5364583333333334,0.1386,0.21559999999999996
183,Weekday,Bus,10.02,2.25,0,Mixed,5.4,0.65,1,6.53,Medium,0.40775,0.11700000000000002,0.182
183,Weekend,Car,8.73,3.34,50,Veg,3.8,0.68,1,5.61,Low,0.3315916666666667,0.12240000000000002,0.19039999999999999
183,Weekend,EV,1.56,5.29,50,Non-Veg,8.3,0.47,2,7.5,Medium,0.31346666666666667,0.6346,0.4316
183,Weekday,Walk,0.82,8.06,0,Non-Veg,7.7,0.72,1,12.57,High,0.5057833333333334,0.6796,0.5016
183,Weekend,Bus,3.83,7.19,0,Non-Veg,6.4,0.48,2,11.48,High,0.5115083333333333,0.6364000000000001,0.4344
183,Weekend,Walk,10.48,4.93,25,Mixed,9.0,0.76,1,7.04,Medium,0.46176666666666666,0.1368,0.21279999999999996
183,Weekend,Walk,11.45,5.02,50,Mixed,7.5,0.37,2,5.2,Low,0.42719166666666664,0.0666,0.1036
184,Weekday,EV,15.43,8.45,25,Veg,2.4,0.66,2,7.81,Medium,0.6527083333333333,0.11880000000000002,0.1848
184,Weekend,EV,0.5,6.9,0,Veg,4.0,0.47,1,7.83,Medium,0.45925,0.0846,0.1316
184,Weekday,Car,10.21,5.77,50,Mixed,3.1,0.23,2,7.49,Medium,0.43919166666666665,0.041400000000000006,0.0644
